ID,Messages,real_estate,alcohol,anticipation,giving,violence,shopping,beauty,politeness,love,deception,musical,noise,kill,envy,valuable,vacation,breaking,hygiene,cold,anger,appearance,fear,nervousness,family,legend,fight,timidity,art,sadness,home,power,surprise,listen,technology,strength,computer,smell,fabric,anonymity,health,shame,leader,urban,college,play,cooking,swimming,plant,ship,phone,furniture,royalty,fun,monster,warmth,death,prison,worship,hipster,morning,poor,work,dispute,friends,water,neglect,hiking,disappointment,medieval,weapon,vehicle,help,ocean,independence,party,order,white_collar_job,sleep,messaging,traveling,ancient,sexual,youth,emotional,dance,school,torment,disgust,exercise,contentment,celebration,hate,pet,air_travel,superhero,ugliness,science,zest,heroic,dominant_personality,exasperation,weakness,horror,weather,affection,tourism,wealthy,night,meeting,children,body,tool,irritability,lust,animal,terrorism,magic,text_abbreviations,swearing_terms,fashion,suffering,childish,journalism,trust,medical_emergency,internet,speaking,fire,positive_emotion,music,negotiate,sympathy,rural,writing,healing,joy,communication,pain,sound,hearing,banking,military,money,masculine,reading,law,beach,social_media,restaurant,negative_emotion,driving,farming,stealing,philosophy,achievement,office,pride,car,leisure,shape_and_size,politics,exotic,attractive,domestic_work,gain,movement,blue_collar_job,dominant_heirarchical,economics,liquid,rage,competing,divine,cleaning,war,occupation,crime,optimism,business,wedding,sports,eating,ridicule,clothing,toy,feminine,programming,government,sailing,injury,payment,cheerfulness,confusion,aggression,religion,WP$,JJ,NNS,TO,JJS,RBR,LS,NN,PRP,IN,UH,CD,PDT,VBG,VBD,MD,SYM,NNP,JJR,POS,WRB,VB,VBP,FW,CC,VBZ,PRP$,RP,WP,RBS,WDT,DT,EX,VBN,RB,NNPS,PositiveCnt,NegativeCnt,PositiveStd,NegativeStd,PostitiveAvg,NegativeAvg,SubjectiveCnt,SubjectiveStd,SubjectiveAvg,WordSum,WordAvg,WordStd,CharacterSum,CharacterAvg,CharacterStd,UniqueCnt,Score
m3814,3,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0.028571429,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0.057142857,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,2,0,1,0,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.61,0,1,0,0.72,38,12.66666667,5.792715732,331,110.3333333,41.95500235,3,23
m6390,5,0,0,0,0,0,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016806723,0,0,0,0,0,0,0,0.008403361,0.016806723,0.008403361,0,0,0,0,0,0,0,0,0.025210084,0,0,0,0.008403361,0,0,0,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008403361,0.008403361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008403361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016806723,0,0,0,0,0,0,0.016806723,0,0,0,0,0,0,0,0,0,0,0.008403361,0,0,0,0,0,0.016806723,0,0,0,0,0,0,0,0,0,0,0,0,0.008403361,0,0.008403361,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,20,7,11,0,2,0,1,0,3,0,37,0,2,0,10,3,0,4,0,1,1,0,0,0,13,0,0,2,1,2,2,0,0.027777778,0.325,-0.127777778,4,0.177294604,0.358680556,119,23.8,4.06939799,686,137.2,10.08761617,4,4
m3852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0.029411765,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0,0.058823529,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0.029411765,0,0.029411765,0,0.088235294,0,0,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,1,1,0,2,0,0,0,0,0,14,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,0,1,0,0.75,38,9.5,5.361902647,287,71.75,41.73951964,4,21
m1762,5,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06122449,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0.020408163,0,0.020408163,0,0,0,0.020408163,0,0.020408163,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0.020408163,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0.020408163,0,0,0.020408163,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0.040816327,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0.020408163,0.020408163,0,0,0,0.040816327,0,0,0,0,0,0,0,0,0,0.040816327,0.020408163,0,0,0,0,0,0,0.020408163,0,0,0,0.020408163,0,0,0,0,0,8,2,0,0,0,0,18,2,5,0,0,0,0,0,0,0,8,0,0,0,3,1,0,1,3,3,0,0,0,0,2,0,0,3,0,5,0,0.212807541,0,0.333388889,0,5,0.229840954,0.579111111,51,10.2,3.867815921,433,86.6,34.77125249,5,17
m6755,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,2,0,0,0,0,1,1,1,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0.325,0,1,0,1,30,6,6.131883887,242,48.4,31.94745686,5,17
m1071,5,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0,0,0.017857143,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857143,0,0,0,0,0,0,0.017857143,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,8,2,2,0,4,0,1,0,2,0,14,0,1,0,5,3,0,0,0,1,0,0,0,0,2,0,1,4,0,2,0,0.16875,0,0.48125,0,3,0.277666644,0.627777778,57,11.4,4.586937976,438,87.6,43.59174234,5,14
m4634,6,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0.02739726,0,0,0,0,0.01369863,0.01369863,0,0.02739726,0,0,0,0,0,0,0,0,0.054794521,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0.02739726,0.01369863,0,0,0.01369863,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,5,2,0,0,0,0,22,2,4,0,6,0,0,0,0,0,32,4,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0.03125,0,0.59375,0,3,0.120208153,0.415,82,13.66666667,5.906681716,667,111.1666667,40.1514494,6,11
m3049,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0.011904762,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0.011904762,0,0.023809524,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0.011904762,0,0,0.011904762,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0.011904762,0,0,0,0.011904762,0,0,0.023809524,0,0,0,0,0,0,0,0,11,0,2,0,0,0,23,4,6,0,2,0,0,4,2,0,21,2,0,0,7,0,0,2,3,3,0,0,0,0,4,1,2,4,0,4,0,0.076737682,0,0.190625,0,4,0.19057661,0.325,84,10.5,5.338539126,552,69,35.61951712,6,10
m2784,6,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0.02739726,0,0,0,0,0.01369863,0.01369863,0,0.02739726,0,0,0,0,0,0,0,0,0.054794521,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0.02739726,0.01369863,0,0,0.01369863,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,5,2,0,0,0,0,22,2,4,0,6,0,0,0,0,0,32,4,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0.03125,0,0.59375,0,3,0.120208153,0.415,82,13.66666667,5.906681716,667,111.1666667,40.1514494,6,5
m2402,6,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0.018518519,0,0,0,0,0,0,0,0.018518519,0,0,0,0.018518519,0,0.018518519,0,0,0,0.018518519,0,0.018518519,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0.018518519,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0.018518519,0,0,0.018518519,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0.018518519,0.018518519,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0.037037037,0.018518519,0,0,0,0,0,0,0.018518519,0,0,0,0.018518519,0,0,0,0,0,10,2,0,0,0,0,22,2,5,0,0,0,0,0,0,0,8,0,0,0,3,1,0,1,4,3,0,0,0,0,2,0,0,4,0,6,0,0.315368539,0,0.444490741,0,6,0.261966029,0.649259259,56,9.333333333,4.027681991,494,82.33333333,33.14446493,6,10
m9751,6,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0.018518519,0,0,0,0,0,0,0,0.018518519,0,0,0,0.018518519,0,0.018518519,0,0,0,0.018518519,0,0.018518519,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0.018518519,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0.018518519,0,0,0.018518519,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0.018518519,0.018518519,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0.037037037,0.018518519,0,0,0,0,0,0,0.018518519,0,0,0,0.018518519,0,0,0,0,0,10,2,0,0,0,0,22,2,5,0,0,0,0,0,0,0,8,0,0,0,3,1,0,1,4,3,0,0,0,0,2,0,0,4,0,6,0,0.315368539,0,0.444490741,0,6,0.261966029,0.649259259,56,9.333333333,4.027681991,494,82.33333333,33.14446493,6,14
